      2.0000000     -1.7327820      4.0535114     0.84171104      190.28387     0.84171104       13903498
      2.0500000     -1.6807198      5.0788842     0.36454402      465.53634     0.69152243       29973872
      2.0999999     -1.6411427      4.2722667    -0.28657099      389.40172     0.70690370       48448718
      2.1499999     -1.5934245      3.8719639    -0.10918389      280.37614     0.71955491       69824369
      2.1999998     -1.5341548      3.3016044     0.15674356      182.84375     0.70156100       95294548
      2.2499998     -1.4553172      2.9944177    -0.16312155      121.46688     0.62421545      126026813
      2.2999997     -1.3434611      2.2079477   -0.051960852      151.54993     0.28133221      163006696
      2.3499997     -1.2653620      1.3744459   -0.015270227      49.326897     0.15039592      206021085
      2.3999996     -1.2040078      1.1272234 -0.00010724109      24.246053     0.10266300      252969322
