      2.0000000     -1.7112984      90.493446    -0.88907958      57.585363     0.88908005       63732217
      2.0500000     -1.6742549      82.535864    -0.68319506      50.974433     0.87289750       74285498
      2.0999999     -1.6295434      74.803607     0.19636182      53.591169     0.84630369       87089260
      2.1499999     -1.5795984      67.322349     0.19317676      49.775405     0.81586550      101677765
      2.1999998     -1.5175389      59.708918    -0.18391277      44.728405     0.76723929      120101422
      2.2499998     -1.4331904      51.820622   -0.069015860      74.809281     0.64415041      145991124
      2.2999997     -1.3250302      42.630204    0.037291835      104.43508     0.37288659      178319849
      2.3499997     -1.2420494      35.527523    0.014566160      47.552119     0.18590852      205503440
      2.3999996     -1.1819105      30.785890 -0.00075506937      23.927360     0.12625155      225457300
