      2.0000000     -1.7123779      23.185894     0.89228666      13.610388     0.89228772       15863413
      2.0500000     -1.6737652      21.251191     0.87388817      12.928603     0.87389463       18531377
      2.0999999     -1.6299069      19.408602     0.63383682      12.401774     0.84983831       21742492
      2.1499999     -1.5784863      17.614301    -0.81782089      11.982182     0.81782146       25494933
      2.1999998     -1.5179347      15.940709     0.77186796      12.187461     0.77186796       30053215
      2.2499998     -1.4374430      14.281848    -0.19632486      21.088921     0.67436890       35829234
      2.2999997     -1.3431666      12.361183    0.082363672      31.490979     0.52313813       43418712
      2.3499997     -1.2549266      10.263832    0.011148839      29.282748     0.36255206       50276848
      2.3999996     -1.1837630      8.6142260   0.0028318200      18.892619     0.24396826       56224930
