      2.0000000     -1.7432306     0.93624890     0.90697817      2.0455495     0.90697817        2131104
      2.0500000     -1.7018641      1.0965310     0.23464805      3.4356930     0.88328965        4614095
      2.0999999     -1.6596091      1.1197120     0.23400004      3.4894932     0.86306500        7590653
      2.1499999     -1.6078932      1.3806187    -0.13396296      6.4980731     0.82642967       11004551
      2.1999998     -1.5471860      1.5679263     0.11062931      6.6382663     0.78373911       14994677
      2.2499998     -1.4563812      2.1022470     0.36474860      23.650885     0.65981568       19713974
      2.2999997     -1.3665526      2.0944665    0.039524722      31.969738     0.51732413       25550739
      2.3499997     -1.2739922      1.6134561   -0.037525852      28.369866     0.34913954       32306009
      2.3999996     -1.2061219      1.2133806   0.0063184590      18.304454     0.24965563       39812609
