0.00022783 0.00022783 4.71746e-11 0.997722 0.0647217 -4.71746e-10 
0.000234632 0.000234632 4.57687e-11 0.997654 0.0656537 -4.57687e-10 
0.000241534 0.000241534 -1.00043e-07 0.997585 0.0665847 1.00043e-06 
0.000248536 0.000248536 -1.00042e-07 0.997515 0.0675146 1.00042e-06 
0.000255638 0.000255638 5.35094e-11 0.997444 0.0684436 -5.35094e-10 
0.00026284 0.00026284 5.19774e-11 0.997372 0.0693716 -5.19774e-10 
0.000270142 0.000270142 -1.00049e-07 0.997299 0.0702986 1.00049e-06 
0.000277545 0.000277545 -1.00048e-07 0.997225 0.0712246 1.00048e-06 
0.000285047 0.000285047 6.03603e-11 0.99715 0.0721495 -6.03603e-10 
0.00029265 0.00029265 5.86975e-11 0.997074 0.0730735 -5.86975e-10 
0.000300352 0.000300352 -1.00056e-07 0.996996 0.0739965 1.00056e-06 
0.000308155 0.000308155 -1.00054e-07 0.996918 0.0749184 1.00054e-06 
0.000316058 0.000316058 6.77455e-11 0.996839 0.0758394 -6.77455e-10 
0.000324061 0.000324061 6.59475e-11 0.996759 0.0767594 -6.59475e-10 
0.000332165 0.000332165 -1.00063e-07 0.996678 0.0776784 1.00063e-06 
0.000340368 0.000340368 -1.00061e-07 0.996596 0.0785963 1.00061e-06 
0.000348672 0.000348672 7.56834e-11 0.996513 0.0795133 -7.56834e-10 
0.000357075 0.000357075 7.37455e-11 0.996429 0.0804292 -7.37455e-10 
0.000365579 0.000365579 -1.00071e-07 0.996344 0.0813442 1.00071e-06 
0.000374183 0.000374183 -1.00069e-07 0.996258 0.0822582 1.00069e-06 
0.000382887 0.000382887 8.41921e-11 0.996171 0.0831711 -8.41921e-10 
0.000391691 0.000391691 8.21098e-11 0.996083 0.0840831 -8.21098e-10 
0.000400596 0.000400596 -1.0008e-07 0.995994 0.084994 1.0008e-06 
0.0004096 0.0004096 -1.00077e-07 0.995904 0.085904 1.00077e-06 
0.000418705 0.000418705 9.32896e-11 0.995813 0.086813 -9.32896e-10 
0.00042791 0.00042791 9.10584e-11 0.995721 0.0877209 -9.10584e-10 
0.000437215 0.000437215 -1.00089e-07 0.995628 0.0886279 1.00089e-06 
0.00044662 0.00044662 -1.00086e-07 0.995534 0.0895338 1.00086e-06 
0.000456126 0.000456126 1.02994e-10 0.995439 0.0904387 -1.02994e-09 
0.000465731 0.000465731 1.00609e-10 0.995343 0.0913427 -1.00609e-09 
0.000475437 0.000475437 -1.00098e-07 0.995246 0.0922456 1.00098e-06 
0.000485243 0.000485243 -1.00096e-07 0.995148 0.0931476 1.00096e-06 
0.000495149 0.000495149 1.13323e-10 0.995049 0.0940485 -1.13323e-09 
0.000505156 0.000505156 1.10781e-10 0.994948 0.0949484 -1.10781e-09 
0.000515262 0.000515262 -1.00109e-07 0.994847 0.0958474 1.00109e-06 
0.000525469 0.000525469 -1.00106e-07 0.994745 0.0967453 1.00106e-06 
0.000535776 0.000535776 1.24295e-10 0.994642 0.0976422 -1.24295e-09 
0.000546184 0.000546184 1.2159e-10 0.994538 0.0985382 -1.2159e-09 
0.000556691 0.000556691 -1.00119e-07 0.994433 0.0994331 1.00119e-06 
0.000567299 0.000567299 -1.00117e-07 0.994327 0.100327 1.00117e-06 
0.000578007 0.000578007 1.35927e-10 0.99422 0.10122 -1.35927e-09 
0.000588816 0.000588816 1.33055e-10 0.994112 0.102112 -1.33055e-09 
0.000599724 0.000599724 -1.00131e-07 0.994003 0.103003 1.00131e-06 
0.000610733 0.000610733 -1.00128e-07 0.993893 0.103893 1.00128e-06 
0.000621842 0.000621842 1.48237e-10 0.993782 0.104782 -1.48237e-09 
0.000633052 0.000633052 1.45194e-10 0.993669 0.105669 -1.45194e-09 
0.000644361 0.000644361 -1.00143e-07 0.993556 0.106556 1.00143e-06 
0.000655771 0.000655771 -1.0014e-07 0.993442 0.107442 1.0014e-06 
0.000667282 0.000667282 1.61242e-10 0.993327 0.108327 -1.61242e-09 
0.000678892 0.000678892 1.58024e-10 0.993211 0.109211 -1.58024e-09 
0.000690603 0.000690603 -1.00156e-07 0.993094 0.110094 1.00156e-06 
0.000702414 0.000702414 -1.00153e-07 0.992976 0.110976 1.00153e-06 
0.000714326 0.000714326 1.74961e-10 0.992857 0.111857 -1.74961e-09 
0.000726338 0.000726338 1.71563e-10 0.992737 0.112737 -1.71563e-09 
0.00073845 0.00073845 -1.0017e-07 0.992615 0.113615 1.0017e-06 
0.000750663 0.000750663 -1.00166e-07 0.992493 0.114493 1.00166e-06 
0.000762976 0.000762976 1.89409e-10 0.99237 0.11537 -1.89409e-09 
0.000775389 0.000775389 1.85827e-10 0.992246 0.116246 -1.85827e-09 
0.000787902 0.000787902 -1.00184e-07 0.992121 0.117121 1.00184e-06 
0.000800516 0.000800516 -1.00181e-07 0.991995 0.117995 1.00181e-06 
0.000813231 0.000813231 2.04606e-10 0.991868 0.118868 -2.04606e-09 
0.000826046 0.000826046 2.00835e-10 0.99174 0.11974 -2.00835e-09 
0.000838961 0.000838961 -1.002e-07 0.99161 0.12061 1.002e-06 
0.000851976 0.000851976 -1.00196e-07 0.99148 0.12148 1.00196e-06 
0.000865092 0.000865092 2.20568e-10 0.991349 0.122349 -2.20568e-09 
0.000878309 0.000878309 2.16604e-10 0.991217 0.123217 -2.16604e-09 
0.000891626 0.000891626 -1.00215e-07 0.991084 0.124084 1.00215e-06 
0.000905043 0.000905043 -1.00211e-07 0.99095 0.12495 1.00211e-06 
0.000918561 0.000918561 2.37312e-10 0.990814 0.125814 -2.37312e-09 
0.000932179 0.000932179 2.33151e-10 0.990678 0.126678 -2.33151e-09 
0.000945898 0.000945898 -1.00232e-07 0.990541 0.127541 1.00232e-06 
0.000959717 0.000959717 -1.00228e-07 0.990403 0.128403 1.00228e-06 
0.000973636 0.000973636 2.54856e-10 0.990264 0.129264 -2.54856e-09 
0.000987656 0.000987656 2.50494e-10 0.990123 0.130123 -2.50494e-09 
0.00100178 0.00100178 -1.0025e-07 0.989982 0.130982 1.0025e-06 
0.001016 0.001016 -1.00245e-07 0.98984 0.13184 1.00245e-06 
0.00103032 0.00103032 2.73217e-10 0.989697 0.132697 -2.73217e-09 
0.00104474 0.00104474 2.68649e-10 0.989553 0.133553 -2.68649e-09 
0.00105926 0.00105926 -1.00268e-07 0.989407 0.134407 1.00268e-06 
0.00107389 0.00107389 -1.00263e-07 0.989261 0.135261 1.00263e-06 
0.00108861 0.00108861 2.92413e-10 0.989114 0.136114 -2.92413e-09 
0.00110344 0.00110344 2.87634e-10 0.988966 0.136966 -2.87634e-09 
0.00111836 0.00111836 -1.00287e-07 0.988816 0.137816 1.00287e-06 
0.00113339 0.00113339 -1.00282e-07 0.988666 0.138666 1.00282e-06 
0.00114851 0.00114851 3.12459e-10 0.988515 0.139515 -3.12459e-09 
0.00116374 0.00116374 3.07466e-10 0.988363 0.140363 -3.07466e-09 
0.00117907 0.00117907 -1.00307e-07 0.988209 0.141209 1.00307e-06 
0.00119449 0.00119449 -1.00302e-07 0.988055 0.142055 1.00302e-06 
0.00121002 0.00121002 3.33375e-10 0.9879 0.1429 -3.33375e-09 
0.00122565 0.00122565 3.28163e-10 0.987743 0.143743 -3.28163e-09 
0.00124138 0.00124138 -1.00328e-07 0.987586 0.144586 1.00328e-06 
0.00125721 0.00125721 -1.00323e-07 0.987428 0.145428 1.00323e-06 
0.00127314 0.00127314 3.55176e-10 0.987269 0.146269 -3.55176e-09 
0.00128917 0.00128917 3.49741e-10 0.987108 0.147108 -3.49741e-09 
0.00130531 0.00130531 -1.0035e-07 0.986947 0.147947 1.0035e-06 
0.00132154 0.00132154 -1.00345e-07 0.986785 0.148785 1.00345e-06 
0.00133787 0.00133787 3.77879e-10 0.986621 0.149621 -3.77879e-09 
0.00135431 0.00135431 3.72217e-10 0.986457 0.150457 -3.72217e-09 
0.00137084 0.00137084 -1.00373e-07 0.986292 0.151292 1.00373e-06 
0.00138748 0.00138748 -1.00367e-07 0.986125 0.152125 1.00367e-06 
0.00140422 0.00140422 4.01504e-10 0.985958 0.152958 -4.01504e-09 
0.00142106 0.00142106 3.9561e-10 0.985789 0.153789 -3.9561e-09 
0.00143799 0.00143799 -1.00397e-07 0.98562 0.15462 1.00397e-06 
0.00145503 0.00145503 -1.00391e-07 0.98545 0.15545 1.00391e-06 
0.00147217 0.00147217 4.26065e-10 0.985278 0.156278 -4.26065e-09 
0.00148941 0.00148941 4.19935e-10 0.985106 0.157106 -4.19935e-09 
0.00150676 0.00150676 -1.00421e-07 0.984932 0.157932 1.00421e-06 
0.0015242 0.0015242 -1.00415e-07 0.984758 0.158758 1.00415e-06 
0.00154174 0.00154174 4.51581e-10 0.984583 0.159583 -4.51581e-09 
0.00155939 0.00155939 4.45211e-10 0.984406 0.160406 -4.45211e-09 
0.00157713 0.00157713 -1.00447e-07 0.984229 0.161229 1.00447e-06 
0.00159498 0.00159498 -1.0044e-07 0.98405 0.16205 1.0044e-06 
0.00161292 0.00161292 4.78068e-10 0.983871 0.162871 -4.78068e-09 
0.00163097 0.00163097 4.71454e-10 0.98369 0.16369 -4.71454e-09 
0.00164912 0.00164912 -1.00474e-07 0.983509 0.164509 1.00474e-06 
0.00166737 0.00166737 -1.00467e-07 0.983326 0.165326 1.00467e-06 
0.00168572 0.00168572 5.05545e-10 0.983143 0.166143 -5.05545e-09 
0.00170417 0.00170417 4.98681e-10 0.982958 0.166958 -4.98681e-09 
0.00172273 0.00172273 -1.00501e-07 0.982773 0.167773 1.00501e-06 
0.00174138 0.00174138 -1.00494e-07 0.982586 0.168586 1.00494e-06 
0.00176013 0.00176013 5.34028e-10 0.982399 0.169399 -5.34028e-09 
0.00177899 0.00177899 5.26911e-10 0.98221 0.17021 -5.26911e-09 
0.00179795 0.00179795 -1.0053e-07 0.982021 0.171021 1.0053e-06 
0.00181701 0.00181701 -1.00522e-07 0.98183 0.17183 1.00522e-06 
0.00183616 0.00183616 5.63534e-10 0.981638 0.172638 -5.63534e-09 
0.00185542 0.00185542 5.5616e-10 0.981446 0.173446 -5.5616e-09 
0.00187479 0.00187479 -1.00559e-07 0.981252 0.174252 1.00559e-06 
0.00189425 0.00189425 -1.00552e-07 0.981058 0.175058 1.00552e-06 
0.00191381 0.00191381 5.94082e-10 0.980862 0.175862 -5.94082e-09 
0.00193348 0.00193348 5.86445e-10 0.980665 0.176665 -5.86445e-09 
0.00195324 0.00195324 -1.0059e-07 0.980468 0.177468 1.0059e-06 
0.00197311 0.00197311 -1.00582e-07 0.980269 0.178269 1.00582e-06 
0.00199308 0.00199308 6.25687e-10 0.980069 0.179069 -6.25687e-09 
0.00201315 0.00201315 6.17785e-10 0.979869 0.179869 -6.17785e-09 
0.00203332 0.00203332 -1.00622e-07 0.979667 0.180667 1.00622e-06 
0.00205359 0.00205359 -1.00614e-07 0.979464 0.181464 1.00614e-06 
0.00207396 0.00207396 6.58369e-10 0.97926 0.18226 -6.58369e-09 
0.00209444 0.00209444 6.50196e-10 0.979056 0.183056 -6.50196e-09 
0.00211501 0.00211501 -1.00655e-07 0.97885 0.18385 1.00655e-06 
0.00213569 0.00213569 -1.00646e-07 0.978643 0.184643 1.00646e-06 
0.00215647 0.00215647 6.92144e-10 0.978435 0.185435 -6.92144e-09 
0.00217735 0.00217735 6.83697e-10 0.978227 0.186227 -6.83697e-09 
0.00219833 0.00219833 -1.00688e-07 0.978017 0.187017 1.00688e-06 
0.00221941 0.00221941 -1.0068e-07 0.977806 0.187806 1.0068e-06 
0.0022406 0.0022406 7.27031e-10 0.977594 0.188594 -7.27031e-09 
0.00226188 0.00226188 7.18304e-10 0.977381 0.189381 -7.18304e-09 
0.00228327 0.00228327 -1.00724e-07 0.977167 0.190167 1.00724e-06 
0.00230476 0.00230476 -1.00715e-07 0.976952 0.190952 1.00715e-06 
0.00232634 0.00232634 7.63046e-10 0.976737 0.191737 -7.63046e-09 
0.00234804 0.00234804 7.54035e-10 0.97652 0.19252 -7.54035e-09 
0.00236983 0.00236983 -1.0076e-07 0.976302 0.193302 1.0076e-06 
0.00239172 0.00239172 -1.0075e-07 0.976083 0.194083 1.0075e-06 
0.00241372 0.00241372 8.00209e-10 0.975863 0.194863 -8.00209e-09 
0.00243582 0.00243582 7.90909e-10 0.975642 0.195642 -7.90909e-09 
0.00245801 0.00245801 -1.00797e-07 0.97542 0.19642 1.00797e-06 
0.00248031 0.00248031 -1.00788e-07 0.975197 0.197197 1.00788e-06 
0.00250272 0.00250272 8.38535e-10 0.974973 0.197973 -8.38535e-09 
0.00252522 0.00252522 8.28943e-10 0.974748 0.198748 -8.28943e-09 
0.00254783 0.00254783 -1.00836e-07 0.974522 0.199522 1.00836e-06 
0.00257053 0.00257053 -1.00826e-07 0.974295 0.200295 1.00826e-06 
0.00259334 0.00259334 8.78045e-10 0.974067 0.201067 -8.78045e-09 
0.00261625 0.00261625 8.68155e-10 0.973837 0.201837 -8.68155e-09 
0.00263926 0.00263926 -1.00875e-07 0.973607 0.202607 1.00875e-06 
0.00266238 0.00266238 -1.00865e-07 0.973376 0.203376 1.00865e-06 
0.00268559 0.00268559 9.18755e-10 0.973144 0.204144 -9.18755e-09 
0.00270891 0.00270891 9.08564e-10 0.972911 0.204911 -9.08564e-09 
0.00273233 0.00273233 -1.00916e-07 0.972677 0.205677 1.00916e-06 
0.00275585 0.00275585 -1.00906e-07 0.972441 0.206441 1.00906e-06 
0.00277947 0.00277947 9.60685e-10 0.972205 0.207205 -9.60685e-09 
0.0028032 0.0028032 9.50187e-10 0.971968 0.207968 -9.50187e-09 
0.00282703 0.00282703 -1.00958e-07 0.97173 0.20873 1.00958e-06 
0.00285095 0.00285095 -1.00948e-07 0.97149 0.20949 1.00948e-06 
0.00287499 0.00287499 1.00385e-09 0.97125 0.21025 -1.00385e-08 
0.00289912 0.00289912 9.93043e-10 0.971009 0.211009 -9.93043e-09 
0.00292335 0.00292335 -1.01002e-07 0.970766 0.211766 1.01002e-06 
0.00294769 0.00294769 -1.00991e-07 0.970523 0.212523 1.00991e-06 
0.00297213 0.00297213 1.04828e-09 0.970279 0.213279 -1.04828e-08 
0.00299667 0.00299667 1.03715e-09 0.970033 0.214033 -1.03715e-08 
0.00302131 0.00302131 -1.01046e-07 0.969787 0.214787 1.01046e-06 
0.00304606 0.00304606 -1.01035e-07 0.969539 0.215539 1.01035e-06 
0.0030709 0.0030709 1.09397e-09 0.969291 0.216291 -1.09397e-08 
0.00309585 0.00309585 1.08253e-09 0.969041 0.217041 -1.08253e-08 
0.0031209 0.0031209 -1.01092e-07 0.968791 0.217791 1.01092e-06 
0.00314606 0.00314606 -1.01081e-07 0.968539 0.218539 1.01081e-06 
0.00317131 0.00317131 1.14097e-09 0.968287 0.219287 -1.14097e-08 
0.00319667 0.00319667 1.12919e-09 0.968033 0.220033 -1.12919e-08 
0.00322213 0.00322213 -1.0114e-07 0.967779 0.220779 1.0114e-06 
0.00324769 0.00324769 -1.01128e-07 0.967523 0.221523 1.01128e-06 
0.00327336 0.00327336 1.18927e-09 0.967266 0.222266 -1.18927e-08 
0.00329912 0.00329912 1.17717e-09 0.967009 0.223009 -1.17717e-08 
0.00332499 0.00332499 -1.01188e-07 0.96675 0.22375 1.01188e-06 
0.00335097 0.00335097 -1.01176e-07 0.96649 0.22449 1.01176e-06 
0.00337704 0.00337704 1.23891e-09 0.96623 0.22523 -1.23891e-08 
0.00340322 0.00340322 1.22647e-09 0.965968 0.225968 -1.22647e-08 
0.0034295 0.0034295 -1.01238e-07 0.965705 0.226705 1.01238e-06 
0.00345588 0.00345588 -1.01225e-07 0.965441 0.227441 1.01225e-06 
0.00348236 0.00348236 1.28989e-09 0.965176 0.228176 -1.28989e-08 
0.00350895 0.00350895 1.27712e-09 0.964911 0.228911 -1.27712e-08 
0.00353564 0.00353564 -1.01289e-07 0.964644 0.229644 1.01289e-06 
0.00356243 0.00356243 -1.01276e-07 0.964376 0.230376 1.01276e-06 
0.00358932 0.00358932 1.34225e-09 0.964107 0.231107 -1.34225e-08 
0.00361632 0.00361632 1.32913e-09 0.963837 0.231837 -1.32913e-08 
0.00364342 0.00364342 -1.01342e-07 0.963566 0.232566 1.01342e-06 
0.00367062 0.00367062 -1.01329e-07 0.963294 0.233294 1.01329e-06 
0.00369793 0.00369793 1.396e-09 0.963021 0.234021 -1.396e-08 
0.00372533 0.00372533 1.38253e-09 0.962747 0.234747 -1.38253e-08 
0.00375284 0.00375284 -1.01396e-07 0.962472 0.235472 1.01396e-06 
0.00378046 0.00378046 -1.01382e-07 0.962195 0.236195 1.01382e-06 
0.00380817 0.00380817 1.45116e-09 0.961918 0.236918 -1.45116e-08 
0.00383599 0.00383599 1.43733e-09 0.96164 0.23764 -1.43733e-08 
0.00386391 0.00386391 -1.01452e-07 0.961361 0.238361 1.01452e-06 
0.00389194 0.00389194 -1.01437e-07 0.961081 0.239081 1.01437e-06 
0.00392007 0.00392007 1.50775e-09 0.960799 0.239799 -1.50775e-08 
0.0039483 0.0039483 1.49356e-09 0.960517 0.240517 -1.49356e-08 
0.00397663 0.00397663 -1.01508e-07 0.960234 0.241234 1.01508e-06 
