 1.86519e-06 8.39236e-06 0  -0.865195 0.498345 0 
 1.86833e-06 8.4041e-06 0  -0.868333 0.492891 0 
 1.87144e-06 8.41586e-06 0  -0.871437 0.487417 0 
 1.87451e-06 8.42763e-06 0  -0.874507 0.481924 0 
 1.87754e-06 8.43943e-06 0  -0.877542 0.476411 0 
 1.88054e-06 8.45124e-06 0  -0.880542 0.47088 0 
 1.88351e-06 8.46308e-06 0  -0.883507 0.46533 0 
 1.88644e-06 8.47493e-06 0  -0.886437 0.459762 0 
 1.88933e-06 8.4868e-06 0  -0.889332 0.454175 0 
 1.89219e-06 8.49869e-06 0  -0.892192 0.448571 0 
 1.89502e-06 8.51059e-06 0  -0.895016 0.442948 0 
 1.89781e-06 8.52251e-06 0  -0.897805 0.437308 0 
 1.90056e-06 8.53445e-06 0  -0.900558 0.431651 0 
 1.90328e-06 8.54641e-06 0  -0.903276 0.425976 0 
 1.90596e-06 8.55839e-06 0  -0.905958 0.420285 0 
 1.9086e-06 8.57038e-06 0  -0.908604 0.414577 0 
 1.91121e-06 8.58239e-06 0  -0.911214 0.408853 0 
 1.91379e-06 8.59441e-06 0  -0.913787 0.403112 0 
 1.91632e-06 8.60645e-06 0  -0.916325 0.397356 0 
 1.91883e-06 8.6185e-06 0  -0.918826 0.391583 0 
 1.92129e-06 8.63058e-06 0  -0.921291 0.385796 0 
 1.92372e-06 8.64266e-06 0  -0.923719 0.379992 0 
 1.92611e-06 8.65476e-06 0  -0.926111 0.374174 0 
 1.92847e-06 8.66688e-06 0  -0.928466 0.368341 0 
 1.93078e-06 8.67901e-06 0  -0.930784 0.362494 0 
 1.93307e-06 8.69115e-06 0  -0.933066 0.356632 0 
 1.93531e-06 8.70331e-06 0  -0.93531 0.350756 0 
 1.93752e-06 8.71549e-06 0  -0.937518 0.344866 0 
 1.93969e-06 8.72767e-06 0  -0.939688 0.338962 0 
 1.94182e-06 8.73987e-06 0  -0.941821 0.333045 0 
 1.94392e-06 8.75209e-06 0  -0.943917 0.327115 0 
 1.94598e-06 8.76431e-06 0  -0.945975 0.321172 0 
 1.948e-06 8.77655e-06 0  -0.947996 0.315216 0 
 1.94998e-06 8.7888e-06 0  -0.949979 0.309248 0 
 1.95193e-06 8.80107e-06 0  -0.951925 0.303267 0 
 1.95383e-06 8.81334e-06 0  -0.953833 0.297274 0 
 1.9557e-06 8.82563e-06 0  -0.955704 0.29127 0 
 1.95754e-06 8.83793e-06 0  -0.957536 0.285254 0 
 1.95933e-06 8.85024e-06 0  -0.959331 0.279227 0 
 1.96109e-06 8.86256e-06 0  -0.961087 0.273189 0 
 1.96281e-06 8.8749e-06 0  -0.962806 0.26714 0 
 1.96449e-06 8.88724e-06 0  -0.964486 0.26108 0 
 1.96613e-06 8.89959e-06 0  -0.966129 0.25501 0 
 1.96773e-06 8.91195e-06 0  -0.967733 0.24893 0 
 1.9693e-06 8.92433e-06 0  -0.969298 0.24284 0 
 1.97083e-06 8.93671e-06 0  -0.970826 0.23674 0 
 1.97231e-06 8.9491e-06 0  -0.972315 0.230632 0 
 1.97377e-06 8.9615e-06 0  -0.973766 0.224514 0 
 1.97518e-06 8.97391e-06 0  -0.975178 0.218387 0 
 1.97655e-06 8.98633e-06 0  -0.976551 0.212251 0 
 1.97789e-06 8.99876e-06 0  -0.977886 0.206107 0 
 1.97918e-06 9.01119e-06 0  -0.979182 0.199955 0 
 1.98044e-06 9.02364e-06 0  -0.980439 0.193795 0 
 1.98166e-06 9.03609e-06 0  -0.981658 0.187628 0 
 1.98284e-06 9.04855e-06 0  -0.982838 0.181453 0 
 1.98398e-06 9.06101e-06 0  -0.983979 0.17527 0 
 1.98508e-06 9.07348e-06 0  -0.985081 0.169081 0 
 1.98614e-06 9.08596e-06 0  -0.986144 0.162885 0 
 1.98717e-06 9.09845e-06 0  -0.987168 0.156683 0 
 1.98815e-06 9.11094e-06 0  -0.988153 0.150474 0 
 1.9891e-06 9.12344e-06 0  -0.989099 0.14426 0 
 1.99001e-06 9.13594e-06 0  -0.990006 0.13804 0 
 1.99087e-06 9.14845e-06 0  -0.990874 0.131814 0 
 1.9917e-06 9.16096e-06 0  -0.991703 0.125583 0 
 1.99249e-06 9.17348e-06 0  -0.992492 0.119348 0 
 1.99324e-06 9.18601e-06 0  -0.993242 0.113107 0 
 1.99395e-06 9.19854e-06 0  -0.993953 0.106862 0 
 1.99462e-06 9.21107e-06 0  -0.994625 0.100613 0 
 1.99526e-06 9.2236e-06 0  -0.995257 0.09436 0 
 1.99585e-06 9.23614e-06 0  -0.99585 0.0881031 0 
 1.9964e-06 9.24869e-06 0  -0.996404 0.0818427 0 
 1.99692e-06 9.26123e-06 0  -0.996918 0.0755791 0 
 1.99739e-06 9.27378e-06 0  -0.997393 0.0693126 0 
 1.99783e-06 9.28634e-06 0  -0.997829 0.0630432 0 
 1.99823e-06 9.29889e-06 0  -0.998225 0.0567714 0 
 1.99858e-06 9.31145e-06 0  -0.998582 0.0504974 0 
 1.9989e-06 9.32401e-06 0  -0.998899 0.0442213 0 
 1.99918e-06 9.33657e-06 0  -0.999177 0.0379436 0 
 1.99942e-06 9.34913e-06 0  -0.999415 0.0316643 0 
 1.99961e-06 9.3617e-06 0  -0.999614 0.0253837 0 
 1.99977e-06 9.37426e-06 0  -0.999774 0.0191022 0 
 1.99989e-06 9.38683e-06 0  -0.999894 0.0128199 0 
 1.99997e-06 9.39939e-06 0  -0.999974 0.00653711 0 
 2.00002e-06 9.41196e-06 0  -1.00002 0.000254057 0 
 2.00002e-06 9.42452e-06 0  -1.00002 -0.00602901 0 
 1.99998e-06 9.43709e-06 0  -0.999979 -0.0123118 0 
 1.9999e-06 9.44966e-06 0  -0.999901 -0.0185942 0 
 1.99978e-06 9.46222e-06 0  -0.999785 -0.0248758 0 
 1.99963e-06 9.47478e-06 0  -0.999628 -0.0311564 0 
 1.99943e-06 9.48735e-06 0  -0.999432 -0.0374358 0 
 1.9992e-06 9.49991e-06 0  -0.999197 -0.0437137 0 
 1.99892e-06 9.51247e-06 0  -0.998923 -0.0499899 0 
 1.99861e-06 9.52502e-06 0  -0.998608 -0.0562641 0 
 1.99826e-06 9.53758e-06 0  -0.998255 -0.0625361 0 
 1.99786e-06 9.55013e-06 0  -0.997862 -0.0688056 0 
 1.99743e-06 9.56268e-06 0  -0.99743 -0.0750725 0 
 1.99696e-06 9.57523e-06 0  -0.996958 -0.0813363 0 
 1.99645e-06 9.58777e-06 0  -0.996448 -0.087597 0 
 1.9959e-06 9.60031e-06 0  -0.995897 -0.0938541 0 
 1.99531e-06 9.61285e-06 0  -0.995308 -0.100108 0 
 1.99468e-06 9.62538e-06 0  -0.994679 -0.106357 0 
 1.99401e-06 9.63791e-06 0  -0.994011 -0.112603 0 
 1.9933e-06 9.65044e-06 0  -0.993304 -0.118843 0 
 1.99256e-06 9.66295e-06 0  -0.992558 -0.12508 0 
 1.99177e-06 9.67547e-06 0  -0.991772 -0.131311 0 
 1.99095e-06 9.68798e-06 0  -0.990948 -0.137537 0 
 1.99008e-06 9.70048e-06 0  -0.990084 -0.143758 0 
 1.98918e-06 9.71298e-06 0  -0.989181 -0.149973 0 
 1.98824e-06 9.72547e-06 0  -0.98824 -0.156182 0 
 1.98726e-06 9.73796e-06 0  -0.987259 -0.162385 0 
 1.98624e-06 9.75044e-06 0  -0.98624 -0.168581 0 
 1.98518e-06 9.76291e-06 0  -0.985181 -0.174771 0 
 1.98408e-06 9.77538e-06 0  -0.984084 -0.180954 0 
 1.98295e-06 9.78784e-06 0  -0.982948 -0.18713 0 
 1.98177e-06 9.80029e-06 0  -0.981773 -0.193299 0 
 1.98056e-06 9.81273e-06 0  -0.98056 -0.199459 0 
 1.97931e-06 9.82517e-06 0  -0.979308 -0.205613 0 
 1.97802e-06 9.8376e-06 0  -0.978017 -0.211757 0 
 1.97669e-06 9.85002e-06 0  -0.976688 -0.217894 0 
 1.97532e-06 9.86243e-06 0  -0.97532 -0.224022 0 
 1.97391e-06 9.87483e-06 0  -0.973914 -0.230141 0 
 1.97247e-06 9.88722e-06 0  -0.97247 -0.236251 0 
 1.97099e-06 9.89961e-06 0  -0.970987 -0.242352 0 
 1.96947e-06 9.91198e-06 0  -0.969466 -0.248443 0 
 1.96791e-06 9.92435e-06 0  -0.967907 -0.254525 0 
 1.96631e-06 9.9367e-06 0  -0.96631 -0.260596 0 
 1.96467e-06 9.94905e-06 0  -0.964674 -0.266657 0 
 1.963e-06 9.96138e-06 0  -0.963001 -0.272708 0 
 1.96129e-06 9.9737e-06 0  -0.96129 -0.278748 0 
 1.95954e-06 9.98602e-06 0  -0.959541 -0.284777 0 
 1.95775e-06 9.99832e-06 0  -0.957754 -0.290795 0 
 1.95593e-06 1.00106e-05 0  -0.955929 -0.296801 0 
 1.95407e-06 1.00229e-05 0  -0.954067 -0.302796 0 
 1.95217e-06 1.00351e-05 0  -0.952167 -0.308778 0 
 1.95023e-06 1.00474e-05 0  -0.95023 -0.314749 0 
 1.94826e-06 1.00596e-05 0  -0.948255 -0.320707 0 
 1.94624e-06 1.00719e-05 0  -0.946243 -0.326653 0 
 1.94419e-06 1.00841e-05 0  -0.944194 -0.332585 0 
 1.94211e-06 1.00963e-05 0  -0.942108 -0.338505 0 
 1.93998e-06 1.01085e-05 0  -0.939984 -0.344411 0 
 1.93782e-06 1.01207e-05 0  -0.937824 -0.350304 0 
 1.93563e-06 1.01328e-05 0  -0.935627 -0.356183 0 
 1.93339e-06 1.0145e-05 0  -0.933392 -0.362048 0 
 1.93112e-06 1.01571e-05 0  -0.931122 -0.367899 0 
 1.92881e-06 1.01692e-05 0  -0.928814 -0.373735 0 
 1.92647e-06 1.01813e-05 0  -0.92647 -0.379556 0 
 1.92409e-06 1.01934e-05 0  -0.92409 -0.385363 0 
 1.92167e-06 1.02055e-05 0  -0.921673 -0.391154 0 
 1.91922e-06 1.02175e-05 0  -0.91922 -0.39693 0 
 1.91673e-06 1.02296e-05 0  -0.916731 -0.402691 0 
 1.91421e-06 1.02416e-05 0  -0.914205 -0.408435 0 
 1.91164e-06 1.02536e-05 0  -0.911644 -0.414164 0 
 1.90905e-06 1.02656e-05 0  -0.909047 -0.419876 0 
 1.90641e-06 1.02776e-05 0  -0.906414 -0.425572 0 
 1.90375e-06 1.02896e-05 0  -0.903746 -0.431251 0 
 1.90104e-06 1.03015e-05 0  -0.901042 -0.436913 0 
 1.8983e-06 1.03134e-05 0  -0.898302 -0.442558 0 
 1.89553e-06 1.03254e-05 0  -0.895528 -0.448185 0 
 1.89272e-06 1.03372e-05 0  -0.892718 -0.453795 0 
 1.88987e-06 1.03491e-05 0  -0.889873 -0.459387 0 
 1.88699e-06 1.0361e-05 0  -0.886993 -0.464961 0 
 1.88408e-06 1.03728e-05 0  -0.884078 -0.470517 0 
 1.88113e-06 1.03846e-05 0  -0.881128 -0.476054 0 
 1.87814e-06 1.03964e-05 0  -0.878144 -0.481572 0 
 1.87513e-06 1.04082e-05 0  -0.875125 -0.487072 0 
 1.87207e-06 1.042e-05 0  -0.872072 -0.492552 0 
 1.86898e-06 1.04317e-05 0  -0.868985 -0.498013 0 
 1.86586e-06 1.04435e-05 0  -0.865863 -0.503455 0 
 1.86271e-06 1.04552e-05 0  -0.862708 -0.508876 0 
 1.85952e-06 1.04668e-05 0  -0.859518 -0.514278 0 
 1.85629e-06 1.04785e-05 0  -0.856295 -0.51966 0 
 1.85304e-06 1.04902e-05 0  -0.853038 -0.525021 0 
 1.84975e-06 1.05018e-05 0  -0.849748 -0.530361 0 
 1.84642e-06 1.05134e-05 0  -0.846424 -0.535681 0 
 1.84307e-06 1.0525e-05 0  -0.843067 -0.540979 0 
 1.83968e-06 1.05365e-05 0  -0.839677 -0.546257 0 
 1.83625e-06 1.05481e-05 0  -0.836254 -0.551513 0 
 1.8328e-06 1.05596e-05 0  -0.832798 -0.556747 0 
 1.82931e-06 1.05711e-05 0  -0.829309 -0.561959 0 
 1.82579e-06 1.05825e-05 0  -0.825788 -0.56715 0 
 1.82223e-06 1.0594e-05 0  -0.822235 -0.572318 0 
 1.81865e-06 1.06054e-05 0  -0.818649 -0.577463 0 
 1.81503e-06 1.06168e-05 0  -0.815031 -0.582586 0 
 1.81138e-06 1.06282e-05 0  -0.811381 -0.587686 0 
 1.8077e-06 1.06396e-05 0  -0.807699 -0.592763 0 
 1.80399e-06 1.06509e-05 0  -0.803985 -0.597817 0 
 1.80024e-06 1.06622e-05 0  -0.80024 -0.602847 0 
 1.79646e-06 1.06735e-05 0  -0.796463 -0.607853 0 
 1.79266e-06 1.06848e-05 0  -0.792655 -0.612836 0 
 1.78882e-06 1.0696e-05 0  -0.788817 -0.617795 0 
 1.78495e-06 1.07072e-05 0  -0.784947 -0.622729 0 
 1.78105e-06 1.07184e-05 0  -0.781046 -0.627639 0 
 1.77711e-06 1.07296e-05 0  -0.777115 -0.632524 0 
 1.77315e-06 1.07407e-05 0  -0.773153 -0.637385 0 
 1.76916e-06 1.07519e-05 0  -0.76916 -0.64222 0 
 1.76514e-06 1.0763e-05 0  -0.765138 -0.64703 0 
 1.76109e-06 1.0774e-05 0  -0.761086 -0.651815 0 
 1.757e-06 1.07851e-05 0  -0.757003 -0.656575 0 
 1.75289e-06 1.07961e-05 0  -0.752891 -0.661308 0 
 1.74875e-06 1.08071e-05 0  -0.74875 -0.666016 0 
 1.74458e-06 1.0818e-05 0  -0.744579 -0.670697 0 
 1.74038e-06 1.0829e-05 0  -0.740379 -0.675352 0 
 1.73615e-06 1.08399e-05 0  -0.73615 -0.679981 0 
 1.73189e-06 1.08508e-05 0  -0.731892 -0.684583 0 
 1.72761e-06 1.08616e-05 0  -0.727605 -0.689158 0 
 1.72329e-06 1.08725e-05 0  -0.72329 -0.693706 0 
 1.71895e-06 1.08833e-05 0  -0.718946 -0.698227 0 
 1.71457e-06 1.0894e-05 0  -0.714575 -0.702721 0 
 1.71017e-06 1.09048e-05 0  -0.710175 -0.707187 0 
 1.70575e-06 1.09155e-05 0  -0.705747 -0.711625 0 
 1.70129e-06 1.09262e-05 0  -0.701292 -0.716035 0 
 1.69681e-06 1.09369e-05 0  -0.696809 -0.720418 0 
 1.6923e-06 1.09475e-05 0  -0.692299 -0.724772 0 
 1.68776e-06 1.09581e-05 0  -0.687761 -0.729097 0 
 1.6832e-06 1.09687e-05 0  -0.683197 -0.733394 0 
 1.67861e-06 1.09793e-05 0  -0.678606 -0.737662 0 
 1.67399e-06 1.09898e-05 0  -0.673988 -0.741902 0 
 1.66934e-06 1.10003e-05 0  -0.669344 -0.746112 0 
 1.66467e-06 1.10107e-05 0  -0.664674 -0.750293 0 
 1.65998e-06 1.10212e-05 0  -0.659978 -0.754445 0 
 1.65526e-06 1.10316e-05 0  -0.655255 -0.758567 0 
 1.65051e-06 1.1042e-05 0  -0.650507 -0.762659 0 
 1.64573e-06 1.10523e-05 0  -0.645734 -0.766721 0 
 1.64094e-06 1.10626e-05 0  -0.640935 -0.770754 0 
 1.63611e-06 1.10729e-05 0  -0.636111 -0.774756 0 
 1.63126e-06 1.10832e-05 0  -0.631262 -0.778728 0 
 1.62639e-06 1.10934e-05 0  -0.626389 -0.782669 0 
 1.62149e-06 1.11036e-05 0  -0.621491 -0.786579 0 
 1.61657e-06 1.11137e-05 0  -0.616568 -0.790459 0 
 1.61162e-06 1.11239e-05 0  -0.611622 -0.794308 0 
 1.60665e-06 1.1134e-05 0  -0.606651 -0.798126 0 
 1.60166e-06 1.1144e-05 0  -0.601657 -0.801912 0 
 1.59664e-06 1.11541e-05 0  -0.596639 -0.805667 0 
 1.5916e-06 1.11641e-05 0  -0.591598 -0.80939 0 
 1.58653e-06 1.11741e-05 0  -0.586533 -0.813082 0 
 1.58145e-06 1.1184e-05 0  -0.581446 -0.816742 0 
 1.57634e-06 1.11939e-05 0  -0.576336 -0.82037 0 
 1.5712e-06 1.12038e-05 0  -0.571203 -0.823965 0 
 1.56605e-06 1.12136e-05 0  -0.566048 -0.827529 0 
 1.56087e-06 1.12234e-05 0  -0.56087 -0.83106 0 
 1.55567e-06 1.12332e-05 0  -0.555671 -0.834558 0 
 1.55045e-06 1.1243e-05 0  -0.55045 -0.838024 0 
 1.54521e-06 1.12527e-05 0  -0.545207 -0.841457 0 
 1.53994e-06 1.12624e-05 0  -0.539944 -0.844857 0 
 1.53466e-06 1.1272e-05 0  -0.534658 -0.848224 0 
 1.52935e-06 1.12816e-05 0  -0.529352 -0.851558 0 
 1.52403e-06 1.12912e-05 0  -0.524026 -0.854858 0 
 1.51868e-06 1.13008e-05 0  -0.518678 -0.858125 0 
 1.51331e-06 1.13103e-05 0  -0.513311 -0.861358 0 
 1.50792e-06 1.13198e-05 0  -0.507923 -0.864558 0 
 1.50252e-06 1.13292e-05 0  -0.502515 -0.867723 0 
 1.49709e-06 1.13386e-05 0  -0.497088 -0.870855 0 
 1.49164e-06 1.1348e-05 0  -0.491641 -0.873953 0 
 1.48618e-06 1.13574e-05 0  -0.486175 -0.877016 0 
 1.48069e-06 1.13667e-05 0  -0.48069 -0.880045 0 
 1.47519e-06 1.1376e-05 0  -0.475186 -0.88304 0 
 1.46966e-06 1.13852e-05 0  -0.469664 -0.886 0 
 1.46412e-06 1.13944e-05 0  -0.464123 -0.888925 0 
 1.45856e-06 1.14036e-05 0  -0.458564 -0.891815 0 
 1.45299e-06 1.14127e-05 0  -0.452987 -0.894671 0 
 1.44739e-06 1.14218e-05 0  -0.447392 -0.897492 0 
 1.44178e-06 1.14309e-05 0  -0.44178 -0.900277 0 
 1.43615e-06 1.14399e-05 0  -0.436151 -0.903027 0 
 1.4305e-06 1.14489e-05 0  -0.430504 -0.905742 0 
 1.42484e-06 1.14579e-05 0  -0.424841 -0.908422 0 
 1.41916e-06 1.14668e-05 0  -0.419161 -0.911066 0 
 1.41346e-06 1.14757e-05 0  -0.413464 -0.913674 0 
 1.40775e-06 1.14846e-05 0  -0.407751 -0.916246 0 
 1.40202e-06 1.14934e-05 0  -0.402023 -0.918783 0 
 1.39628e-06 1.15022e-05 0  -0.396279 -0.921283 0 
 1.39052e-06 1.15109e-05 0  -0.390519 -0.923748 0 
 1.38474e-06 1.15196e-05 0  -0.384744 -0.926176 0 
 1.37895e-06 1.15283e-05 0  -0.378953 -0.928569 0 
 1.37315e-06 1.15369e-05 0  -0.373148 -0.930924 0 
 1.36733e-06 1.15455e-05 0  -0.367329 -0.933244 0 
 1.36149e-06 1.15541e-05 0  -0.361495 -0.935527 0 
 1.35565e-06 1.15626e-05 0  -0.355647 -0.937773 0 
 1.34978e-06 1.15711e-05 0  -0.349785 -0.939982 0 
 1.34391e-06 1.15796e-05 0  -0.343909 -0.942155 0 
 1.33802e-06 1.1588e-05 0  -0.33802 -0.944291 0 
 1.33212e-06 1.15964e-05 0  -0.332117 -0.94639 0 
 1.3262e-06 1.16047e-05 0  -0.326202 -0.948452 0 
 1.32027e-06 1.1613e-05 0  -0.320274 -0.950477 0 
 1.31433e-06 1.16213e-05 0  -0.314333 -0.952465 0 
 1.30838e-06 1.16295e-05 0  -0.30838 -0.954415 0 
 1.30241e-06 1.16377e-05 0  -0.302415 -0.956328 0 
 1.29644e-06 1.16459e-05 0  -0.296438 -0.958204 0 
 1.29045e-06 1.1654e-05 0  -0.290449 -0.960042 0 
 1.28445e-06 1.16621e-05 0  -0.284449 -0.961842 0 
 1.27844e-06 1.16702e-05 0  -0.278438 -0.963605 0 
 1.27242e-06 1.16782e-05 0  -0.272417 -0.965331 0 
 1.26638e-06 1.16861e-05 0  -0.266384 -0.967018 0 
 1.26034e-06 1.16941e-05 0  -0.260341 -0.968668 0 
 1.25429e-06 1.1702e-05 0  -0.254288 -0.97028 0 
 1.24822e-06 1.17098e-05 0  -0.248225 -0.971853 0 
 1.24215e-06 1.17176e-05 0  -0.242152 -0.973389 0 
 1.23607e-06 1.17254e-05 0  -0.23607 -0.974887 0 
 1.22998e-06 1.17332e-05 0  -0.229978 -0.976347 0 
 1.22388e-06 1.17409e-05 0  -0.223878 -0.977768 0 
 1.21777e-06 1.17485e-05 0  -0.217768 -0.979151 0 
 1.21165e-06 1.17562e-05 0  -0.211651 -0.980496 0 
 1.20552e-06 1.17637e-05 0  -0.205525 -0.981802 0 
 1.19939e-06 1.17713e-05 0  -0.19939 -0.98307 0 
 1.19325e-06 1.17788e-05 0  -0.193249 -0.9843 0 
 1.1871e-06 1.17863e-05 0  -0.187099 -0.985491 0 
 1.18094e-06 1.17937e-05 0  -0.180942 -0.986644 0 
 1.17478e-06 1.18011e-05 0  -0.174778 -0.987758 0 
 1.16861e-06 1.18085e-05 0  -0.168608 -0.988833 0 
 1.16243e-06 1.18158e-05 0  -0.16243 -0.98987 0 
 1.15625e-06 1.18231e-05 0  -0.156247 -0.990868 0 
 1.15006e-06 1.18303e-05 0  -0.150057 -0.991827 0 
 1.14386e-06 1.18375e-05 0  -0.143861 -0.992748 0 
 1.13766e-06 1.18447e-05 0  -0.13766 -0.993629 0 
 1.13145e-06 1.18518e-05 0  -0.131454 -0.994472 0 
 1.12524e-06 1.18589e-05 0  -0.125242 -0.995276 0 
 1.11903e-06 1.1866e-05 0  -0.119025 -0.996041 0 
 1.1128e-06 1.1873e-05 0  -0.112804 -0.996767 0 
 1.10658e-06 1.18799e-05 0  -0.106578 -0.997454 0 
 1.10035e-06 1.18869e-05 0  -0.100348 -0.998102 0 
 1.09411e-06 1.18938e-05 0  -0.0941143 -0.998711 0 
 1.08788e-06 1.19006e-05 0  -0.0878768 -0.999281 0 
 1.08164e-06 1.19074e-05 0  -0.0816359 -0.999811 0 
 1.07539e-06 1.19142e-05 0  -0.0753917 -1.0003 0 
 1.06914e-06 1.19209e-05 0  -0.0691446 -1.00076 0 
 1.06289e-06 1.19276e-05 0  -0.0628949 -1.00117 0 
 1.05664e-06 1.19343e-05 0  -0.0566426 -1.00154 0 
 1.05039e-06 1.19409e-05 0  -0.0503881 -1.00188 0 
 1.04413e-06 1.19475e-05 0  -0.0441317 -1.00217 0 
 1.03787e-06 1.1954e-05 0  -0.0378735 -1.00243 0 
 1.03161e-06 1.19605e-05 0  -0.0316139 -1.00265 0 
 1.02535e-06 1.1967e-05 0  -0.025353 -1.00283 0 
 1.01909e-06 1.19734e-05 0  -0.0190911 -1.00297 0 
 1.01283e-06 1.19798e-05 0  -0.0128285 -1.00307 0 
 1.00657e-06 1.19861e-05 0  -0.00656539 -1.00313 0 
 1.0003e-06 1.19924e-05 0  -0.000302012 -1.00315 0 
 9.94039e-07 1.19987e-05 0  0.00596138 -1.00313 0 
 9.87775e-07 1.20049e-05 0  0.0122245 -1.00307 0 
 9.81513e-07 1.20111e-05 0  0.0184872 -1.00298 0 
 9.75251e-07 1.20173e-05 0  0.0247492 -1.00284 0 
 9.6899e-07 1.20234e-05 0  0.0310102 -1.00267 0 
 9.6273e-07 1.20294e-05 0  0.0372699 -1.00245 0 
 9.56472e-07 1.20355e-05 0  0.0435283 -1.0022 0 
 9.50215e-07 1.20415e-05 0  0.0497849 -1.00191 0 
 9.4396e-07 1.20474e-05 0  0.0560395 -1.00158 0 
 9.37708e-07 1.20533e-05 0  0.062292 -1.00121 0 
 9.31458e-07 1.20592e-05 0  0.0685421 -1.0008 0 
 9.25211e-07 1.2065e-05 0  0.0747894 -1.00035 0 
 9.18966e-07 1.20708e-05 0  0.0810339 -0.999859 0 
 9.12725e-07 1.20766e-05 0  0.0872751 -0.999332 0 
 9.06487e-07 1.20823e-05 0  0.093513 -0.998766 0 
 9.00253e-07 1.2088e-05 0  0.0997472 -0.99816 0 
 8.94023e-07 1.20936e-05 0  0.105977 -0.997516 0 
 8.87796e-07 1.20992e-05 0  0.112204 -0.996833 0 
 8.81575e-07 1.21048e-05 0  0.118425 -0.99611 0 
 8.75357e-07 1.21103e-05 0  0.124643 -0.995349 0 
 8.69145e-07 1.21158e-05 0  0.130855 -0.994549 0 
 8.62938e-07 1.21212e-05 0  0.137062 -0.99371 0 
 8.56736e-07 1.21266e-05 0  0.143264 -0.992832 0 
 8.5054e-07 1.2132e-05 0  0.14946 -0.991915 0 
 8.4435e-07 1.21373e-05 0  0.15565 -0.990959 0 
 8.38166e-07 1.21426e-05 0  0.161834 -0.989965 0 
 8.31988e-07 1.21479e-05 0  0.168012 -0.988932 0 
 8.25816e-07 1.21531e-05 0  0.174184 -0.98786 0 
 8.19652e-07 1.21583e-05 0  0.180348 -0.98675 0 
 8.13494e-07 1.21634e-05 0  0.186506 -0.985601 0 
 8.07344e-07 1.21685e-05 0  0.192656 -0.984413 0 
 8.01201e-07 1.21735e-05 0  0.198799 -0.983187 0 
 7.95067e-07 1.21786e-05 0  0.204933 -0.981922 0 
 7.8894e-07 1.21835e-05 0  0.21106 -0.98062 0 
 7.82821e-07 1.21885e-05 0  0.217179 -0.979278 0 
 7.76711e-07 1.21934e-05 0  0.223289 -0.977899 0 
 7.7061e-07 1.21982e-05 0  0.22939 -0.976481 0 
 7.64517e-07 1.22031e-05 0  0.235483 -0.975025 0 
 7.58434e-07 1.22079e-05 0  0.241566 -0.973531 0 
 7.5236e-07 1.22126e-05 0  0.24764 -0.971998 0 
 7.46296e-07 1.22173e-05 0  0.253704 -0.970428 0 
 7.40242e-07 1.2222e-05 0  0.259758 -0.96882 0 
 7.34198e-07 1.22266e-05 0  0.265802 -0.967174 0 
 7.28165e-07 1.22312e-05 0  0.271835 -0.96549 0 
 7.22142e-07 1.22358e-05 0  0.277858 -0.963768 0 
 7.1613e-07 1.22403e-05 0  0.28387 -0.962009 0 
 7.10129e-07 1.22448e-05 0  0.289871 -0.960212 0 
 7.04139e-07 1.22493e-05 0  0.295861 -0.958377 0 
 6.98161e-07 1.22537e-05 0  0.301839 -0.956505 0 
 6.92195e-07 1.2258e-05 0  0.307805 -0.954595 0 
 6.86241e-07 1.22624e-05 0  0.313759 -0.952648 0 
 6.80299e-07 1.22667e-05 0  0.319701 -0.950664 0 
 6.74369e-07 1.22709e-05 0  0.325631 -0.948643 0 
 6.68453e-07 1.22752e-05 0  0.331547 -0.946584 0 
 6.62549e-07 1.22794e-05 0  0.337451 -0.944489 0 
 6.56659e-07 1.22835e-05 0  0.343341 -0.942356 0 
 6.50781e-07 1.22876e-05 0  0.349219 -0.940187 0 
 6.44918e-07 1.22917e-05 0  0.355082 -0.937981 0 
 6.39069e-07 1.22957e-05 0  0.360931 -0.935738 0 
 6.33233e-07 1.22997e-05 0  0.366767 -0.933458 0 
 6.27412e-07 1.23037e-05 0  0.372588 -0.931142 0 
 6.21606e-07 1.23076e-05 0  0.378394 -0.92879 0 
 6.15814e-07 1.23115e-05 0  0.384186 -0.926401 0 
 6.10038e-07 1.23154e-05 0  0.389962 -0.923976 0 
 6.04276e-07 1.23192e-05 0  0.395724 -0.921515 0 
 5.9853e-07 1.2323e-05 0  0.40147 -0.919017 0 
 5.928e-07 1.23267e-05 0  0.4072 -0.916484 0 
 5.87086e-07 1.23305e-05 0  0.412914 -0.913915 0 
 5.81388e-07 1.23341e-05 0  0.418612 -0.91131 0 
 5.75706e-07 1.23378e-05 0  0.424294 -0.90867 0 
 5.70041e-07 1.23414e-05 0  0.429959 -0.905993 0 
 5.64393e-07 1.2345e-05 0  0.435607 -0.903282 0 
 5.58762e-07 1.23485e-05 0  0.441238 -0.900535 0 
 5.53148e-07 1.2352e-05 0  0.446852 -0.897753 0 
 5.47552e-07 1.23555e-05 0  0.452448 -0.894935 0 
 5.41973e-07 1.23589e-05 0  0.458027 -0.892083 0 
 5.36412e-07 1.23623e-05 0  0.463588 -0.889196 0 
 5.3087e-07 1.23657e-05 0  0.46913 -0.886274 0 
 5.25345e-07 1.2369e-05 0  0.474655 -0.883317 0 
 5.1984e-07 1.23723e-05 0  0.48016 -0.880325 0 
